# Hosts information in Wireshark 
#
# Host data gathered from /home/ishtar/github/ntua-netmgmnt/lab4/trace_b.cap

     UDP  cvc-hostd
     SCTP (null)
     DCCP (null)
Port 5683 
     TCP  coap
     UDP  coap
     SCTP (null)
     DCCP (null)
Port 1034 
     TCP  activesync
     UDP  activesync
     SCTP (null)
     DCCP (null)
Port 1626 
     TCP  shockwave
     UDP  shockwave
     SCTP (null)
     DCCP (null)
Port 2218 
     TCP  bounzza
     UDP  bounzza
     SCTP (null)
     DCCP (null)
Port 2810 
     TCP  netsteward
     UDP  netsteward
     SCTP (null)
     DCCP (null)
Port 8051 
     TCP  rocrail
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 3402 
     TCP  fxaengine-net
     UDP  fxaengine-net
     SCTP (null)
     DCCP (null)
Port 529 
     TCP  irc-serv
     UDP  irc-serv
     SCTP (null)
     DCCP (null)
Port 15660 
     TCP  bex-xr
     UDP  bex-xr
     SCTP (null)
     DCCP (null)
Port 5770 
     TCP  spramsd
     UDP  spramsd
     SCTP (null)
     DCCP (null)
Port 1121 
     TCP  rmpp
     UDP  rmpp
     SCTP (null)
     DCCP (null)
Port 1713 
     TCP  conferencetalk
     UDP  conferencetalk
     SCTP (null)
     DCCP (null)
Port 2305 
     TCP  mt-scaleserver
     UDP  mt-scaleserver
     SCTP (null)
     DCCP (null)
Port 7546 
     TCP  cfs
     UDP  cfs
     SCTP (null)
     DCCP (null)
Port 2897 
     TCP  citrix-rtmp
     UDP  citrix-rtmp
     SCTP (null)
     DCCP (null)
Port 3489 
     TCP  dtp-dia
     UDP  dtp-dia
     SCTP (null)
     DCCP (null)
Port 4081 
     TCP  lorica-in-sec
     UDP  lorica-in-sec
     SCTP (null)
     DCCP (null)
Port 4673 
     TCP  cxws
     UDP  cxws
     SCTP (null)
     DCCP (null)
Port 5265 
     TCP  3com-njack-2
     UDP  3com-njack-2
     SCTP (null)
     DCCP (null)
Port 616 
     TCP  sco-sysmgr
     UDP  sco-sysmgr
     SCTP (null)
     DCCP (null)
Port 1208 
     TCP  seagull-ais
     UDP  seagull-ais
     SCTP (null)
     DCCP (null)
Port 1800 
     TCP  ansys-lm
     UDP  ansys-lm
     SCTP (null)
     DCCP (null)
Port 2392 
     TCP  tacticalauth
     UDP  tacticalauth
     SCTP (null)
     DCCP (null)
Port 7633 
     TCP  pmdfmgt
     UDP  pmdfmgt
     SCTP (null)
     DCCP (null)
Port 2984 
     TCP  hpidsadmin
     UDP  hpidsadmin
     SCTP (null)
     DCCP (null)
Port 3576 
     TCP  cmc-port
     UDP  cmc-port
     SCTP (null)
     DCCP (null)
Port 4168 
     TCP  pslicser
     UDP  pslicser
     SCTP (null)
     DCCP (null)
Port 10001 
     TCP  scp-config
     UDP  scp-config
     SCTP (null)
     DCCP (null)
Port 111 
     TCP  sunrpc
     UDP  sunrpc
     SCTP (null)
     DCCP (null)
Port 5352 
     TCP  dns-llq
     UDP  dns-llq
     SCTP (null)
     DCCP (null)
Port 1295 
     TCP  ehtp
     UDP  ehtp
     SCTP (null)
     DCCP (null)
Port 1887 
     TCP  filex-lport
     UDP  filex-lport
     SCTP (null)
     DCCP (null)
Port 7128 
     TCP  scenidm
     UDP  scenidm
     SCTP (null)
     DCCP (null)
Port 2479 
     TCP  ssm-els
     UDP  ssm-els
     SCTP (null)
     DCCP (null)
Port 7720 
     TCP  medimageportal
     UDP  medimageportal
     SCTP (null)
     DCCP (null)
Port 33333 
     TCP  dgi-serv
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 3071 
     TCP  xplat-replicate
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 3663 
     TCP  dtp
     UDP  dtp
     SCTP (null)
     DCCP (null)
Port 14145 
     TCP  gcm-app
     UDP  gcm-app
     SCTP (null)
     DCCP (null)
Port 4847 
     TCP  wfc
     UDP  wfc
     SCTP (null)
     DCCP (null)
Port 198 
     TCP  dls-mon
     UDP  dls-mon
     SCTP (null)
     DCCP (null)
Port 6031 
     TCP  x11
     UDP  x11
     SCTP (null)
     DCCP (null)
Port 1382 
     TCP  udt-os
     UDP  udt-os
     SCTP (null)
     DCCP (null)
Port 6623 
     TCP  ktelnet
     UDP  ktelnet
     SCTP (null)
     DCCP (null)
Port 1974 
     TCP  drp
     UDP  drp
     SCTP (null)
     DCCP (null)
Port 7215 
     TCP  PS-Server
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 2566 
     TCP  pcs-pcw
     UDP  pcs-pcw
     SCTP (null)
     DCCP (null)
Port 3158 
     TCP  stvp
     UDP  stvp
     SCTP (null)
     DCCP (null)
Port 3750 
     TCP  cbos-ip-port
     UDP  cbos-ip-port
     SCTP (null)
     DCCP (null)
Port 18881 
     TCP  infotos
     UDP  infotos
     SCTP (null)
     DCCP (null)
Port 8991 
     TCP  https-wmap
     UDP  https-wmap
     SCTP (null)
     DCCP (null)
Port 4342 
     TCP  lisp-cons
     UDP  lisp-control
     SCTP (null)
     DCCP (null)
Port 45678 
     TCP  eba
     UDP  eba
     SCTP (null)
     DCCP (null)
Port 6118 
     TCP  (null)
     UDP  tipc
     SCTP (null)
     DCCP (null)
Port 1469 
     TCP  aal-lm
     UDP  aal-lm
     SCTP (null)
     DCCP (null)
Port 2061 
     TCP  netmount
     UDP  netmount
     SCTP (null)
     DCCP (null)
Port 2653 
     TCP  sonus
     UDP  sonus
     SCTP (null)
     DCCP (null)
Port 3245 
     TCP  vieo-fe
     UDP  vieo-fe
     SCTP (null)
     DCCP (null)
Port 3837 
     TCP  mkm-discovery
     UDP  mkm-discovery
     SCTP (null)
     DCCP (null)
Port 4429 
     TCP  omviagent
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 5021 
     TCP  zenginkyo-2
     UDP  zenginkyo-2
     SCTP (null)
     DCCP (null)
Port 372 
     TCP  ulistproc
     UDP  ulistproc
     SCTP (null)
     DCCP (null)
Port 1556 
     TCP  veritas-pbx
     UDP  veritas-pbx
     SCTP (null)
     DCCP (null)
Port 2148 
     TCP  veritas-ucl
     UDP  veritas-ucl
     SCTP (null)
     DCCP (null)
Port 2740 
     TCP  alarm
     UDP  alarm
     SCTP (null)
     DCCP (null)
Port 7981 
     TCP  sossd-collect
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 18463 
     TCP  ac-cluster
     UDP  ac-cluster
     SCTP (null)
     DCCP (null)
Port 3332 
     TCP  mcs-mailsvr
     UDP  mcs-mailsvr
     SCTP (null)
     DCCP (null)
Port 3924 
     TCP  mpl-gprs-port
     UDP  mpl-gprs-port
     SCTP (null)
     DCCP (null)
Port 459 
     TCP  ampr-rcmd
     UDP  ampr-rcmd
     SCTP (null)
     DCCP (null)
Port 5700 
     TCP  supportassist
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 41795 
     TCP  crestron-ctp
     UDP  crestron-ctp
     SCTP (null)
     DCCP (null)
Port 1051 
     TCP  optima-vnet
     UDP  optima-vnet
     SCTP (null)
     DCCP (null)
Port 1643 
     TCP  isis-ambc
     UDP  isis-ambc
     SCTP (null)
     DCCP (null)
Port 2235 
     TCP  sercomm-wlink
     UDP  sercomm-wlink
     SCTP (null)
     DCCP (null)
Port 2827 
     TCP  slc-ctrlrloops
     UDP  slc-ctrlrloops
     SCTP (null)
     DCCP (null)
Port 3419 
     TCP  softaudit
     UDP  softaudit
     SCTP (null)
     DCCP (null)
Port 4011 
     TCP  altserviceboot
     UDP  altserviceboot
     SCTP (null)
     DCCP (null)
Port 4603 
     TCP  menandmice-upg
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 5195 
     TCP  ampl-lic
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 546 
     TCP  dhcpv6-client
     UDP  dhcpv6-client
     SCTP (null)
     DCCP (null)
Port 5787 
     TCP  (null)
     UDP  waascluster
     SCTP (null)
     DCCP (null)
Port 31400 
     TCP  pace-licensed
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 1138 
     TCP  encrypted-admin
     UDP  encrypted-admin
     SCTP (null)
     DCCP (null)
Port 6379 
     TCP  redis
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 1730 
     TCP  roketz
     UDP  roketz
     SCTP (null)
     DCCP (null)
Port 2322 
     TCP  ofsd
     UDP  ofsd
     SCTP (null)
     DCCP (null)
Port 7563 
     TCP  cfw
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 2914 
     TCP  gamelobby
     UDP  gamelobby
     SCTP (null)
     DCCP (null)
Port 3506 
     TCP  apc-3506
     UDP  apc-3506
     SCTP (null)
     DCCP (null)
Port 4098 
     TCP  drmsfsd
     UDP  drmsfsd
     SCTP (null)
     DCCP (null)
Port 4690 
     TCP  prelude
     UDP  prelude
     SCTP (null)
     DCCP (null)
Port 41 
     TCP  graphics
     UDP  graphics
     SCTP (null)
     DCCP (null)
Port 5282 
     TCP  transmit-port
     UDP  transmit-port
     SCTP (null)
     DCCP (null)
Port 633 
     TCP  servstat
     UDP  servstat
     SCTP (null)
     DCCP (null)
Port 1225 
     TCP  slinkysearch
     UDP  slinkysearch
     SCTP (null)
     DCCP (null)
Port 1817 
     TCP  rkb-oscs
     UDP  rkb-oscs
     SCTP (null)
     DCCP (null)
Port 2409 
     TCP  sns-protocol
     UDP  sns-protocol
     SCTP (null)
     DCCP (null)
Port 3001 
     TCP  origo-native
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 3593 
     TCP  bpmd
     UDP  bpmd
     SCTP (null)
     DCCP (null)
Port 4185 
     TCP  wcpp
     UDP  wcpp
     SCTP (null)
     DCCP (null)
Port 128 
     TCP  gss-xlicen
     UDP  gss-xlicen
     SCTP (null)
     DCCP (null)
Port 11202 
     TCP  dcsl-backup
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 1312 
     TCP  sti-envision
     UDP  sti-envision
     SCTP (null)
     DCCP (null)
Port 1904 
     TCP  fjicl-tep-c
     UDP  fjicl-tep-c
     SCTP (null)
     DCCP (null)
Port 2496 
     TCP  dirgis
     UDP  dirgis
     SCTP (null)
     DCCP (null)
Port 3088 
     TCP  xdtp
     UDP  xdtp
     SCTP (null)
     DCCP (null)
Port 3680 
     TCP  npds-tracker
     UDP  npds-tracker
     SCTP (null)
     DCCP (null)
Port 215 
     TCP  softpc
     UDP  softpc
     SCTP (null)
     DCCP (null)
Port 5456 
     TCP  apc-5456
     UDP  apc-5456
     SCTP (null)
     DCCP (null)
Port 6048 
     TCP  x11
     UDP  x11
     SCTP (null)
     DCCP (null)
Port 1399 
     TCP  cadkey-licman
     UDP  cadkey-licman
     SCTP (null)
     DCCP (null)
Port 6640 
     TCP  ovsdb
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 1991 
     TCP  stun-p2
     UDP  stun-p2
     SCTP (null)
     DCCP (null)
Port 2583 
     TCP  mon
     UDP  mon
     SCTP (null)
     DCCP (null)
Port 3175 
     TCP  t1-e1-over-ip
     UDP  t1-e1-over-ip
     SCTP (null)
     DCCP (null)
Port 8416 
     TCP  espeech
     UDP  espeech
     SCTP (null)
     DCCP (null)
Port 3767 
     TCP  listmgr-port
     UDP  listmgr-port
     SCTP (null)
     DCCP (null)
Port 9008 
     TCP  ogs-server
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 4359 
     TCP  omabcastltkm
     UDP  omabcastltkm
     SCTP (null)
     DCCP (null)
Port 9600 
     TCP  micromuse-ncpw
     UDP  micromuse-ncpw
     SCTP (null)
     DCCP (null)
Port 4951 
     TCP  pwgwims
     UDP  pwgwims
     SCTP (null)
     DCCP (null)
Port 1486 
     TCP  nms-topo-serv
     UDP  nms-topo-serv
     SCTP (null)
     DCCP (null)
Port 2078 
     TCP  tpcsrvr
     UDP  tpcsrvr
     SCTP (null)
     DCCP (null)
Port 2670 
     TCP  tve-announce
     UDP  tve-announce
     SCTP (null)
     DCCP (null)
Port 3262 
     TCP  necp
     UDP  necp
     SCTP (null)
     DCCP (null)
Port 8503 
     TCP  (null)
     UDP  lsp-self-ping
     SCTP (null)
     DCCP (null)
Port 3854 
     TCP  stryker-com
     UDP  stryker-com
     SCTP (null)
     DCCP (null)
Port 4446 
     TCP  n1-fwp
     UDP  n1-fwp
     SCTP (null)
     DCCP (null)
Port 389 
     TCP  ldap
     UDP  ldap
     SCTP (null)
     DCCP (null)
Port 5630 
     TCP  precise-comm
     UDP  precise-comm
     SCTP (null)
     DCCP (null)
Port 6222 
     TCP  radmind
     UDP  radmind
     SCTP (null)
     DCCP (null)
Port 1573 
     TCP  itscomm-ns
     UDP  itscomm-ns
     SCTP (null)
     DCCP (null)
Port 2165 
     TCP  x-bone-api
     UDP  x-bone-api
     SCTP (null)
     DCCP (null)
Port 22537 
     TCP  caldsoft-backup
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 2757 
     TCP  cnrp
     UDP  cnrp
     SCTP (null)
     DCCP (null)
Port 7998 
     TCP  (null)
     UDP  usicontentpush
     SCTP (null)
     DCCP (null)
Port 3349 
     TCP  chevinservices
     UDP  chevinservices
     SCTP (null)
     DCCP (null)
Port 3941 
     TCP  homeportal-web
     UDP  homeportal-web
     SCTP (null)
     DCCP (null)
Port 476 
     TCP  tn-tl-fd1
     UDP  tn-tl-fd1
     SCTP (null)
     DCCP (null)
Port 5717 
     TCP  prosharenotify
     UDP  prosharenotify
     SCTP (null)
     DCCP (null)
Port 1068 
     TCP  instl-bootc
     UDP  instl-bootc
     SCTP (null)
     DCCP (null)
Port 1660 
     TCP  skip-mc-gikreq
     UDP  skip-mc-gikreq
     SCTP (null)
     DCCP (null)
Port 6901 
     TCP  jetstream
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 2252 
     TCP  njenet-ssl
     UDP  njenet-ssl
     SCTP (null)
     DCCP (null)
Port 2844 
     TCP  bpcp-poll
     UDP  bpcp-poll
     SCTP (null)
     DCCP (null)
Port 3436 
     TCP  gc-config
     UDP  gc-config
     SCTP (null)
     DCCP (null)
Port 4028 
     TCP  dtserver-port
     UDP  dtserver-port
     SCTP (null)
     DCCP (null)
Port 563 
     TCP  nntps
     UDP  nntps
     SCTP (null)
     DCCP (null)
Port 1155 
     TCP  nfa
     UDP  nfa
     SCTP (null)
     DCCP (null)
Port 1747 
     TCP  ftrapid-2
     UDP  ftrapid-2
     SCTP (null)
     DCCP (null)
Port 2339 
     TCP  3com-webview
     UDP  3com-webview
     SCTP (null)
     DCCP (null)
Port 2931 
     TCP  circle-x
     UDP  circle-x
     SCTP (null)
     DCCP (null)
Port 3523 
     TCP  odeumservlink
     UDP  odeumservlink
     SCTP (null)
     DCCP (null)
Port 8764 
     TCP  openqueue
     UDP  openqueue
     SCTP (null)
     DCCP (null)
Port 4115 
     TCP  cds
     UDP  cds
     SCTP (null)
     DCCP (null)
Port 58 
     TCP  xns-mail
     UDP  xns-mail
     SCTP (null)
     DCCP (null)
Port 5299 
     TCP  nlg-data
     UDP  nlg-data
     SCTP (null)
     DCCP (null)
Port 10540 
     TCP  MOS-lower
     UDP  MOS-lower
     SCTP (null)
     DCCP (null)
Port 650 
     TCP  obex
     UDP  obex
     SCTP (null)
     DCCP (null)
Port 26263 
     TCP  k3software-cli
     UDP  k3software-cli
     SCTP (null)
     DCCP (null)
Port 1242 
     TCP  nmasoverip
     UDP  nmasoverip
     SCTP (null)
     DCCP (null)
Port 6483 
     TCP  SunVTS-RMI
     UDP  SunVTS-RMI
     SCTP (null)
     DCCP (null)
Port 1834 
     TCP  ardusuni
     UDP  ardusuni
     SCTP (null)
     DCCP (null)
Port 2426 
     TCP  vcmp
     UDP  vcmp
     SCTP (null)
     DCCP (null)
Port 3018 
     TCP  srvc-registry
     UDP  srvc-registry
     SCTP (null)
     DCCP (null)
Port 3610 
     TCP  echonet
     UDP  echonet
     SCTP (null)
     DCCP (null)
Port 9443 
     TCP  tungsten-https
     UDP  tungsten-https
     SCTP (null)
     DCCP (null)
Port 145 
     TCP  uaac
     UDP  uaac
     SCTP (null)
     DCCP (null)
Port 30999 
     TCP  ovobs
     UDP  ovobs
     SCTP (null)
     DCCP (null)
Port 1329 
     TCP  netdb-export
     UDP  netdb-export
     SCTP (null)
     DCCP (null)
Port 1921 
     TCP  noadmin
     UDP  noadmin
     SCTP (null)
     DCCP (null)
Port 7162 
     TCP  caistoragemgr
     UDP  caistoragemgr
     SCTP (null)
     DCCP (null)
Port 32775 
     TCP  filenet-pch
     UDP  filenet-pch
     SCTP (null)
     DCCP (null)
Port 2513 
     TCP  citrixadmin
     UDP  citrixadmin
     SCTP (null)
     DCCP (null)
Port 3105 
     TCP  cardbox
     UDP  cardbox
     SCTP (null)
     DCCP (null)
Port 3697 
     TCP  nw-license
     UDP  nw-license
     SCTP (null)
     DCCP (null)
Port 4881 
     TCP  (null)
     UDP  socp-t
     SCTP (null)
     DCCP (null)
Port 20012 
     TCP  (null)
     UDP  ss-idi-disc
     SCTP (null)
     DCCP (null)
Port 15363 
     TCP  3link
     UDP  3link
     SCTP (null)
     DCCP (null)
Port 5473 
     TCP  apsolab-tags
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 6065 
     TCP  winpharaoh
     UDP  winpharaoh
     SCTP (null)
     DCCP (null)
Port 1416 
     TCP  novell-lu6-2
     UDP  novell-lu6-2
     SCTP (null)
     DCCP (null)
Port 6657 
     TCP  (null)
     UDP  palcom-disc
     SCTP (null)
     DCCP (null)
Port 2008 
     TCP  conf
     UDP  terminaldb
     SCTP (null)
     DCCP (null)
Port 2600 
     TCP  hpstgmgr
     UDP  hpstgmgr
     SCTP (null)
     DCCP (null)
Port 3192 
     TCP  firemonrcc
     UDP  firemonrcc
     SCTP (null)
     DCCP (null)
Port 3784 
     TCP  bfd-control
     UDP  bfd-control
     SCTP (null)
     DCCP (null)
Port 9025 
     TCP  swa-3
     UDP  swa-3
     SCTP (null)
     DCCP (null)
Port 4376 
     TCP  bip
     UDP  bip
     SCTP (null)
     DCCP (null)
Port 9617 
     TCP  erunbook-server
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 319 
     TCP  ptp-event
     UDP  ptp-event
     SCTP (null)
     DCCP (null)
Port 911 
     TCP  xact-backup
     UDP  xact-backup
     SCTP (null)
     DCCP (null)
Port 31765 
     TCP  gamesmith-port
     UDP  gamesmith-port
     SCTP (null)
     DCCP (null)
Port 1503 
     TCP  imtc-mcs
     UDP  imtc-mcs
     SCTP (null)
     DCCP (null)
Port 2095 
     TCP  nbx-ser
     UDP  nbx-ser
     SCTP (null)
     DCCP (null)
Port 2687 
     TCP  pq-lic-mgmt
     UDP  pq-lic-mgmt
     SCTP (null)
     DCCP (null)
Port 3279 
     TCP  admind
     UDP  admind
     SCTP (null)
     DCCP (null)
Port 3871 
     TCP  avocent-adsap
     UDP  avocent-adsap
     SCTP (null)
     DCCP (null)
Port 5055 
     TCP  unot
     UDP  unot
     SCTP (null)
     DCCP (null)
Port 406 
     TCP  imsp
     UDP  imsp
     SCTP (null)
     DCCP (null)
Port 998 
     TCP  busboy
     UDP  puparp
     SCTP (null)
     DCCP (null)
Port 1590 
     TCP  gemini-lm
     UDP  gemini-lm
     SCTP (null)
     DCCP (null)
Port 6831 
     TCP  ambit-lm
     UDP  ambit-lm
     SCTP (null)
     DCCP (null)
Port 2182 
     TCP  cgn-stat
     UDP  cgn-stat
     SCTP (null)
     DCCP (null)
Port 2774 
     TCP  rbakcup2
     UDP  rbakcup2
     SCTP (null)
     DCCP (null)
Port 3366 
     TCP  creativepartnr
     UDP  creativepartnr
     SCTP (null)
     DCCP (null)
Port 3958 
     TCP  mqe-agent
     UDP  mqe-agent
     SCTP (null)
     DCCP (null)
Port 4550 
     TCP  gds-adppiw-db
     UDP  gds-adppiw-db
     SCTP (null)
     DCCP (null)
Port 24922 
     TCP  find
     UDP  find
     SCTP (null)
     DCCP (null)
Port 493 
     TCP  ticf-2
     UDP  ticf-2
     SCTP (null)
     DCCP (null)
Port 1085 
     TCP  webobjects
     UDP  webobjects
     SCTP (null)
     DCCP (null)
Port 6326 
     TCP  dt-vra
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 1677 
     TCP  groupwise
     UDP  groupwise
     SCTP (null)
     DCCP (null)
Port 2269 
     TCP  mikey
     UDP  mikey
     SCTP (null)
     DCCP (null)
Port 7510 
     TCP  ovhpas
     UDP  ovhpas
     SCTP (null)
     DCCP (null)
Port 33123 
     TCP  aurora-balaena
     UDP  aurora-balaena
     SCTP (null)
     DCCP (null)
Port 2861 
     TCP  dialpad-voice2
     UDP  dialpad-voice2
     SCTP (null)
     DCCP (null)
Port 8102 
     TCP  kz-migr
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 3453 
     TCP  pscupd
     UDP  pscupd
     SCTP (null)
     DCCP (null)
Port 4045 
     TCP  npp
     UDP  npp
     SCTP (null)
     DCCP (null)
Port 9286 
     TCP  (null)
     UDP  n2receive
     SCTP (null)
     DCCP (null)
Port 9878 
     TCP  (null)
     UDP  kca-service
     SCTP (null)
     DCCP (null)
Port 25009 
     TCP  icl-twobase10
     UDP  icl-twobase10
     SCTP (null)
     DCCP (null)
Port 5229 
     TCP  jaxflow
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 580 
     TCP  sntp-heartbeat
     UDP  sntp-heartbeat
     SCTP (null)
     DCCP (null)
Port 1172 
     TCP  dnap
     UDP  dnap
     SCTP (null)
     DCCP (null)
Port 1764 
     TCP  cft-3
     UDP  cft-3
     SCTP (null)
     DCCP (null)
Port 42508 
     TCP  candp
     UDP  candp
     SCTP (null)
     DCCP (null)
Port 7005 
     TCP  afs3-volser
     UDP  afs3-volser
     SCTP (null)
     DCCP (null)
Port 2356 
     TCP  gxtelmd
     UDP  gxtelmd
     SCTP (null)
     DCCP (null)
Port 2948 
     TCP  wap-push
     UDP  wap-push
     SCTP (null)
     DCCP (null)
Port 3540 
     TCP  pnrp-port
     UDP  pnrp-port
     SCTP (null)
     DCCP (null)
Port 4132 
     TCP  nuts-dem
     UDP  nuts-dem
     SCTP (null)
     DCCP (null)
Port 5316 
     TCP  hpbladems
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 667 
     TCP  disclose
     UDP  disclose
     SCTP (null)
     DCCP (null)
Port 1259 
     TCP  opennl-voice
     UDP  opennl-voice
     SCTP (null)
     DCCP (null)
Port 6500 
     TCP  boks
     UDP  boks
     SCTP (null)
     DCCP (null)
Port 1851 
     TCP  ctcd
     UDP  ctcd
     SCTP (null)
     DCCP (null)
Port 2443 
     TCP  powerclientcsf
     UDP  powerclientcsf
     SCTP (null)
     DCCP (null)
Port 3035 
     TCP  fjsv-gssagt
     UDP  fjsv-gssagt
     SCTP (null)
     DCCP (null)
Port 8276 
     TCP  pando-sec
     UDP  pando-sec
     SCTP (null)
     DCCP (null)
Port 3627 
     TCP  jamserverport
     UDP  jamserverport
     SCTP (null)
     DCCP (null)
Port 162 
     TCP  snmptrap
     UDP  snmptrap
     SCTP (null)
     DCCP (null)
Port 5403 
     TCP  hpoms-ci-lstn
     UDP  hpoms-ci-lstn
     SCTP (null)
     DCCP (null)
Port 31016 
     TCP  ka-sddp
     UDP  ka-kdp
     SCTP (null)
     DCCP (null)
Port 754 
     TCP  tell
     UDP  tell
     SCTP (null)
     DCCP (null)
Port 1346 
     TCP  alta-ana-lm
     UDP  alta-ana-lm
     SCTP (null)
     DCCP (null)
Port 1938 
     TCP  jwclient
     UDP  jwclient
     SCTP (null)
     DCCP (null)
Port 2530 
     TCP  vrcommerce
     UDP  vrcommerce
     SCTP (null)
     DCCP (null)
Port 3122 
     TCP  vtr-emulator
     UDP  vtr-emulator
     SCTP (null)
     DCCP (null)
Port 3714 
     TCP  delos-dms
     UDP  delos-dms
     SCTP (null)
     DCCP (null)
Port 4306 
     TCP  pinghgl
     UDP  pinghgl
     SCTP (null)
     DCCP (null)
Port 24678 
     TCP  proactivate
     UDP  proactivate
     SCTP (null)
     DCCP (null)
Port 6082 
     TCP  (null)
     UDP  p25cai
     SCTP (null)
     DCCP (null)
Port 1433 
     TCP  ms-sql-s
     UDP  ms-sql-s
     SCTP (null)
     DCCP (null)
Port 2025 
     TCP  ellpack
     UDP  xribs
     SCTP (null)
     DCCP (null)
Port 2617 
     TCP  cmadmin
     UDP  cmadmin
     SCTP (null)
     DCCP (null)
Port 3209 
     TCP  netwkpathengine
     UDP  netwkpathengine
     SCTP (null)
     DCCP (null)
Port 8450 
     TCP  npmp
     UDP  npmp
     SCTP (null)
     DCCP (null)
Port 3801 
     TCP  ibm-mgr
     UDP  ibm-mgr
     SCTP (null)
     DCCP (null)
Port 4393 
     TCP  apwi-rxspooler
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 4985 
     TCP  gerhcs
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 1520 
     TCP  atm-zip-office
     UDP  atm-zip-office
     SCTP (null)
     DCCP (null)
Port 2112 
     TCP  idonix-metanet
     UDP  idonix-metanet
     SCTP (null)
     DCCP (null)
Port 12002 
     TCP  entexthigh
     UDP  entexthigh
     SCTP (null)
     DCCP (null)
Port 2704 
     TCP  sms-remctrl
     UDP  sms-remctrl
     SCTP (null)
     DCCP (null)
Port 3296 
     TCP  rib-slm
     UDP  rib-slm
     SCTP (null)
     DCCP (null)
Port 3888 
     TCP  ciphire-serv
     UDP  ciphire-serv
     SCTP (null)
     DCCP (null)
Port 5072 
     TCP  ayiya
     UDP  ayiya
     SCTP (null)
     DCCP (null)
Port 423 
     TCP  opc-job-start
     UDP  opc-job-start
     SCTP (null)
     DCCP (null)
Port 47000 
     TCP  mbus
     UDP  mbus
     SCTP (null)
     DCCP (null)
Port 1607 
     TCP  stt
     UDP  stt
     SCTP (null)
     DCCP (null)
Port 2199 
     TCP  onehome-help
     UDP  onehome-help
     SCTP (null)
     DCCP (null)
Port 2791 
     TCP  mtport-regist
     UDP  mtport-regist
     SCTP (null)
     DCCP (null)
Port 8032 
     TCP  pro-ed
     UDP  pro-ed
     SCTP (null)
     DCCP (null)
Port 3383 
     TCP  esp-lm
     UDP  esp-lm
     SCTP (null)
     DCCP (null)
Port 3975 
     TCP  airshot
     UDP  airshot
     SCTP (null)
     DCCP (null)
Port 9216 
     TCP  acme
     UDP  acme
     SCTP (null)
     DCCP (null)
Port 4567 
     TCP  tram
     UDP  tram
     SCTP (null)
     DCCP (null)
Port 510 
     TCP  fcp
     UDP  fcp
     SCTP (null)
     DCCP (null)
Port 1102 
     TCP  adobeserver-1
     UDP  adobeserver-1
     SCTP (null)
     DCCP (null)
Port 6343 
     TCP  sflow
     UDP  sflow
     SCTP (null)
     DCCP (null)
Port 1694 
     TCP  rrimwm
     UDP  rrimwm
     SCTP (null)
     DCCP (null)
Port 6935 
     TCP  ethoscan
     UDP  ethoscan
     SCTP (null)
     DCCP (null)
Port 2286 
     TCP  nas-metering
     UDP  nas-metering
     SCTP (null)
     DCCP (null)
Port 2878 
     TCP  aap
     UDP  aap
     SCTP (null)
     DCCP (null)
Port 3470 
     TCP  jt400
     UDP  jt400
     SCTP (null)
     DCCP (null)
Port 8711 
     TCP  nvc
     UDP  (null)
     SCTP (null)
     DCCP (null)
Port 4062 
     TCP  ice-slocation
     UDP  ice-slocation
     SCTP (null)
     DCCP (null)
Port 5 
     TCP  rje
     UDP  rje
     SCTP (null)
     DCCP (null)
Port 5246 
     TCP  (null)
     UDP  capwap-control
     SCTP (null)
     DCCP (null)
Port 597 
     TCP  ptcnameservice
     UDP  ptcnameservice
     SCTP (null)
     DCCP (null)
Port 1189 
     TCP  unet
     UDP  unet
     SCTP (null)
     DCCP (null)
Port 1781 
     TCP  answersoft-lm
     UDP  answersoft-lm
     SCTP (null)
     DCCP (null)
Port 7022 
     TCP  ctdp
     UDP  ctdp
     SCTP (null)
     DCCP (null)
